frame,object_type,id,x1,y1,x2,y2,team,has_ball
1,player,19,1161.0574951171875,355.7132263183594,1188.7034912109375,412.44012451171875,2,False
1,player,20,1901.7154541015625,374.0585632324219,1920.0,442.9756164550781,1,False
1,player,22,1139.11328125,721.303466796875,1196.7828369140625,797.5936889648438,2,True
1,referee,2,1853.0233154296875,808.8211669921875,1893.7174072265625,918.205810546875,N/A,False
1,referee,17,775.7305297851562,366.9817199707031,801.8377075195312,427.3834533691406,N/A,False
1,referee,21,308.5758361816406,226.80551147460938,328.1805725097656,271.86474609375,N/A,False
1,referee,24,491.8525085449219,216.09823608398438,511.9884338378906,252.09759521484375,N/A,False
1,ball,1,1186.4049072265625,848.7544555664062,1203.6351318359375,867.6480102539062,N/A,False
2,player,5,594.3624267578125,591.4085693359375,635.99658203125,672.3058471679688,2,False
2,player,4,1310.089599609375,449.0325927734375,1353.664306640625,516.2427978515625,1,False
2,player,8,875.1844482421875,361.5464172363281,906.34716796875,423.3509216308594,1,False
2,player,3,329.6033020019531,494.1369323730469,365.385498046875,568.4017333984375,1,False
2,player,6,1370.904541015625,815.8599243164062,1438.4151611328125,904.3818969726562,2,False
2,player,7,997.399169921875,454.6270751953125,1027.788818359375,526.4300537109375,1,False
2,player,13,1575.0966796875,612.4397583007812,1615.436279296875,695.48486328125,1,False
2,player,11,359.1429748535156,723.0006103515625,398.0873107910156,826.4740600585938,2,False
2,player,1,861.0708618164062,637.0029296875,906.7529296875,725.14404296875,1,False
2,player,12,223.1869354248047,513.5528564453125,256.1582336425781,595.129638671875,2,False
2,player,15,775.6410522460938,419.1001281738281,803.2923583984375,489.42279052734375,2,False
2,player,19,1166.478271484375,356.343017578125,1190.7547607421875,412.5867919921875,2,False
2,player,16,374.3492126464844,306.4736022949219,400.43096923828125,366.5672607421875,2,False
2,player,10,1279.8699951171875,392.5185241699219,1309.9630126953125,464.1816101074219,1,False
2,player,9,1230.4049072265625,431.1346435546875,1265.6568603515625,501.6651306152344,2,False
2,player,14,536.4503784179688,687.8925170898438,579.1090087890625,785.1846923828125,1,False
2,player,18,1122.67431640625,708.9935302734375,1187.9169921875,792.77783203125,2,False
2,player,20,1902.0479736328125,374.4811706542969,1920.0,443.1235656738281,1,False
2,player,22,1145.451416015625,724.5359497070312,1202.49609375,799.1777954101562,2,False
2,referee,2,1852.853515625,808.9161987304688,1893.408447265625,918.1616821289062,N/A,False
2,referee,17,775.444580078125,366.9194641113281,801.3514404296875,427.7304382324219,N/A,False
2,referee,21,310.2814025878906,225.6658172607422,329.3879089355469,272.01263427734375,N/A,False
2,referee,24,491.8356018066406,216.006103515625,511.8160705566406,252.01686096191406,N/A,False
2,ball,1,1193.1027221679688,854.4128723144531,1209.1788330078125,871.0727233886719,N/A,False
3,player,7,997.0960693359375,455.3668518066406,1029.9422607421875,527.1582641601562,1,False
3,player,3,331.7093200683594,494.2709045410156,366.604248046875,568.2825927734375,1,False
3,player,4,1311.4654541015625,449.0534362792969,1358.02294921875,516.4429931640625,1,False
3,player,8,878.7806396484375,360.649658203125,908.68359375,423.4573974609375,1,False
3,player,6,1374.7386474609375,816.8009033203125,1432.288330078125,905.7630615234375,2,False
3,player,13,1580.1866455078125,612.7800903320312,1617.4969482421875,699.5755615234375,1,False
3,player,14,536.5951538085938,688.8118896484375,579.0589599609375,784.9702758789062,1,False
3,player,5,602.1975708007812,592.364990234375,639.620849609375,673.072265625,2,False
3,player,11,358.9380798339844,724.8084716796875,397.7601013183594,829.9879760742188,2,False
3,player,16,374.29425048828125,307.1423034667969,400.30694580078125,367.5975036621094,2,False
3,player,15,775.8499755859375,419.1922607421875,803.3196411132812,489.6890563964844,2,False
3,player,12,224.4623565673828,514.4619140625,256.7494201660156,595.4583129882812,2,False
3,player,1,870.1632080078125,639.41748046875,909.7295532226562,723.791015625,1,False
3,player,10,1279.5374755859375,393.6931457519531,1313.26611328125,463.2743225097656,1,False
3,player,9,1232.1243896484375,431.517333984375,1268.3272705078125,501.7947692871094,2,False
3,player,19,1170.24755859375,354.20416259765625,1193.90625,411.54052734375,2,False
3,player,18,1123.19091796875,708.4304809570312,1187.458740234375,793.2564697265625,2,False
3,player,20,1902.952880859375,374.4190979003906,1920.0,442.9752502441406,1,False
3,player,22,1157.533447265625,727.4283447265625,1207.5765380859375,798.7538452148438,2,True
3,referee,2,1853.157470703125,808.8697509765625,1893.3260498046875,918.0657958984375,N/A,False
3,referee,17,775.0643920898438,367.3367919921875,801.2437133789062,428.1326599121094,N/A,False
3,referee,21,310.48626708984375,225.7751922607422,329.9092712402344,270.35418701171875,N/A,False
3,referee,24,492.0711364746094,216.12950134277344,511.8519287109375,251.97885131835938,N/A,False
3,ball,1,1199.800537109375,860.0712890625,1214.7225341796875,874.4974365234375,N/A,False
4,player,7,998.3902587890625,456.30670166015625,1030.36962890625,528.4957275390625,1,False
4,player,3,333.86590576171875,494.3439636230469,366.4428405761719,568.2776489257812,1,False
4,player,13,1583.3785400390625,613.7078247070312,1622.076416015625,708.3953247070312,1,False
4,player,8,883.317138671875,360.9672546386719,909.846923828125,423.519287109375,1,False
4,player,4,1313.0457763671875,448.8879089355469,1361.1798095703125,516.45361328125,1,False
4,player,9,1234.667724609375,431.5660400390625,1267.883056640625,501.5592041015625,2,False
4,player,14,536.4959106445312,688.8340454101562,578.3779907226562,785.549072265625,1,False
4,player,1,879.662109375,640.9354858398438,916.31396484375,723.2091674804688,1,False
4,player,6,1372.4937744140625,818.1959838867188,1418.1441650390625,905.2077026367188,2,False
4,player,11,358.0592041015625,726.9302368164062,396.7506408691406,832.802001953125,2,False
4,player,16,372.71575927734375,307.9114685058594,399.64581298828125,367.0740966796875,2,False
4,player,5,604.5570068359375,591.1576538085938,642.58544921875,672.3460693359375,2,False
4,player,12,225.00704956054688,514.9480590820312,257.3220520019531,595.1041259765625,2,False
4,player,19,1171.0389404296875,353.8239440917969,1196.689453125,412.0586242675781,2,False
4,player,10,1280.2515869140625,393.3381042480469,1314.681640625,464.4767761230469,1,False
4,player,26,1096.7938232421875,306.9277038574219,1118.9019775390625,360.3365478515625,1,False
4,player,15,775.8197631835938,420.2357482910156,802.8908081054688,489.5217590332031,2,False
4,player,20,1902.6668701171875,376.0879211425781,1920.0,442.8503723144531,1,False
4,player,18,1124.016357421875,707.9225463867188,1196.33935546875,793.8387451171875,2,False
4,player,22,1159.420166015625,729.33203125,1207.7515869140625,797.7949829101562,2,False
4,referee,2,1852.8914794921875,808.6410522460938,1892.5733642578125,918.0606689453125,N/A,False
4,referee,17,773.350341796875,367.85247802734375,800.28955078125,429.1563720703125,N/A,False
4,referee,21,310.3950500488281,225.85537719726562,330.9469909667969,270.2463684082031,N/A,False
4,referee,24,492.3775634765625,216.40328979492188,510.3003845214844,251.91009521484375,N/A,False
4,ball,1,1204.8285522460938,864.4129943847656,1220.4144897460938,879.5966491699219,N/A,False
5,player,7,1000.3496704101562,458.09417724609375,1031.719970703125,528.279052734375,1,False
5,player,6,1365.5543212890625,820.2980346679688,1408.2337646484375,908.3688354492188,2,False
5,player,9,1238.6641845703125,431.1506652832031,1269.5635986328125,501.2350158691406,2,False
5,player,1,889.8629150390625,640.1641845703125,923.8016967773438,723.8025512695312,1,False
5,player,8,886.9808349609375,360.2962646484375,912.1153564453125,423.4698486328125,1,False
5,player,13,1587.503173828125,616.6474609375,1625.596435546875,712.2063598632812,1,False
5,player,3,336.99188232421875,494.0735778808594,366.92913818359375,568.2850952148438,1,False
5,player,14,537.9676513671875,689.186279296875,577.918701171875,786.0192260742188,1,False
5,player,19,1172.5592041015625,353.9249267578125,1198.9849853515625,413.7037353515625,2,False
5,player,11,357.93182373046875,728.1713256835938,396.31640625,835.2127685546875,2,False
5,player,5,607.694091796875,591.29931640625,646.0171508789062,674.848388671875,2,False
5,player,16,372.55389404296875,307.9919128417969,399.03643798828125,366.9028015136719,2,False
5,player,12,226.5860595703125,515.9767456054688,258.3990173339844,595.7186279296875,2,False
5,player,4,1320.821533203125,448.6877136230469,1364.5072021484375,516.4222412109375,1,False
5,player,10,1281.3746337890625,395.48382568359375,1317.10693359375,464.07275390625,1,False
5,player,26,1096.605224609375,306.827392578125,1119.3260498046875,360.0129089355469,1,False
5,player,15,776.1641845703125,420.6155090332031,802.8203125,491.5144958496094,2,False
5,player,20,1903.0067138671875,376.8474426269531,1920.0,443.028076171875,1,False
5,player,18,1128.9906005859375,707.7677001953125,1201.3861083984375,790.6002197265625,2,False
5,player,22,1162.7176513671875,730.1892700195312,1211.58740234375,797.3688354492188,2,False
5,referee,2,1853.1146240234375,808.5302734375,1892.336181640625,917.7096557617188,N/A,False
5,referee,17,773.62939453125,368.6639404296875,800.337158203125,430.1446228027344,N/A,False
5,referee,21,310.92315673828125,225.7112274169922,333.7132568359375,273.16839599609375,N/A,False
5,referee,24,492.4984130859375,216.9437713623047,509.97930908203125,251.9995880126953,N/A,False
5,ball,1,1209.8565673828125,868.7546997070312,1226.1064453125,884.6958618164062,N/A,False
6,player,9,1242.4945068359375,431.1533203125,1271.43505859375,501.45538330078125,2,False
6,player,5,611.3052368164062,591.5125122070312,651.888427734375,679.641357421875,2,False
6,player,12,227.618408203125,516.4700317382812,259.5149230957031,596.201904296875,2,False
6,player,7,1003.4498901367188,459.03717041015625,1032.3541259765625,528.910400390625,1,False
6,player,3,339.3380432128906,494.0928039550781,370.7909851074219,569.5811157226562,1,False
6,player,6,1352.938232421875,823.5298461914062,1408.06396484375,909.4392700195312,2,False
6,player,8,889.5538940429688,360.40997314453125,914.5765380859375,423.9104919433594,1,False
6,player,13,1591.0162353515625,618.6401977539062,1630.8665771484375,715.340576171875,1,False
6,player,1,893.5946044921875,638.52783203125,934.3612060546875,723.2364501953125,1,False
6,player,19,1174.0001220703125,353.87420654296875,1203.3017578125,413.8916931152344,2,False
6,player,11,358.278564453125,732.0897216796875,396.4256591796875,837.3284912109375,2,False
6,player,10,1282.310302734375,394.5334167480469,1318.763671875,465.33050537109375,1,False
6,player,14,539.668212890625,689.794921875,577.9088745117188,786.068115234375,1,False
6,player,16,372.70294189453125,307.5801086425781,398.1711730957031,367.6335754394531,2,False
6,player,4,1328.5958251953125,448.3705749511719,1367.023681640625,516.280517578125,1,False
6,player,26,1096.543212890625,307.2693176269531,1121.338623046875,360.8673095703125,1,False
6,player,15,777.478271484375,421.18341064453125,803.2483520507812,491.45233154296875,2,False
6,player,20,1903.8861083984375,373.657470703125,1920.0,443.7916259765625,1,False
6,player,22,1164.287841796875,717.314208984375,1225.62744140625,801.5291748046875,2,False
6,player,18,1148.322998046875,709.1892700195312,1209.773193359375,789.5213012695312,2,False
6,referee,2,1852.3048095703125,808.8015747070312,1892.2694091796875,917.2842407226562,N/A,False
6,referee,17,772.828857421875,369.0267333984375,800.4918823242188,430.6154479980469,N/A,False
6,referee,21,311.7247009277344,225.16163635253906,335.4273986816406,272.582275390625,N/A,False
6,referee,24,492.5741271972656,216.39138793945312,509.79254150390625,251.04702758789062,N/A,False
6,ball,1,1214.8845825195312,873.0964050292969,1231.7984008789062,889.7950744628906,N/A,False
7,player,9,1245.9063720703125,430.55072021484375,1274.5008544921875,501.52880859375,2,False
7,player,5,616.0651245117188,593.6158447265625,658.20263671875,679.4869995117188,2,False
7,player,1,897.1591186523438,638.6449584960938,943.3654174804688,723.9102172851562,1,False
7,player,4,1333.98486328125,448.19586181640625,1370.4892578125,516.115966796875,1,False
7,player,6,1346.1536865234375,825.5999145507812,1407.1744384765625,915.237548828125,2,False
7,player,12,229.00741577148438,516.8117065429688,259.67742919921875,595.5992431640625,2,False
7,player,13,1596.8994140625,621.9347534179688,1633.02099609375,717.8970336914062,1,False
7,player,8,891.4482421875,359.9925842285156,915.794677734375,424.50439453125,1,False
7,player,3,340.0909423828125,493.9946594238281,373.3934326171875,569.0343627929688,1,False
7,player,11,358.15478515625,732.9369506835938,396.2756042480469,838.2901611328125,2,False
7,player,19,1176.8310546875,354.268798828125,1207.2012939453125,413.961181640625,2,False
7,player,14,540.2119750976562,690.015380859375,577.9293823242188,786.457763671875,1,False
7,player,10,1283.6080322265625,394.8819580078125,1320.716552734375,466.19110107421875,1,False
7,player,7,1006.3326416015625,460.6549987792969,1033.7578125,529.3048095703125,1,False
7,player,16,373.0875549316406,307.8984375,398.7960205078125,367.3070068359375,2,False
7,player,26,1097.3331298828125,307.7623291015625,1121.6044921875,360.93414306640625,1,False
7,player,15,777.7294921875,421.2436828613281,804.0357055664062,490.955322265625,2,False
7,player,20,1905.08056640625,374.6986999511719,1920.0,444.0070495605469,1,False
7,player,18,1155.86279296875,709.8291625976562,1211.9013671875,800.0379638671875,2,False
7,player,22,1166.2401123046875,721.7676391601562,1212.2596435546875,805.8486328125,2,False
7,referee,2,1852.5616455078125,808.7998046875,1892.40283203125,917.7949829101562,N/A,False
7,referee,17,772.780517578125,369.1561279296875,800.5931396484375,431.8899841308594,N/A,False
7,referee,21,312.673583984375,224.6076202392578,336.13568115234375,272.0653991699219,N/A,False
7,referee,24,492.5019836425781,216.25045776367188,510.3802185058594,251.33071899414062,N/A,False
7,ball,1,1219.91259765625,877.4381103515625,1237.4903564453125,894.894287109375,N/A,False
8,player,9,1246.3876953125,431.59930419921875,1276.5201416015625,501.686767578125,2,False
8,player,4,1336.6787109375,445.7604675292969,1374.7578125,516.5828857421875,1,False
8,player,10,1284.7496337890625,395.3678283691406,1321.654296875,465.68792724609375,1,False
8,player,6,1323.2591552734375,827.1849975585938,1403.2139892578125,917.5138549804688,2,False
8,player,8,893.8422241210938,361.9681091308594,919.195556640625,424.8541259765625,1,False
8,player,19,1179.8955078125,355.264892578125,1209.76220703125,414.8390808105469,2,False
8,player,5,621.9961547851562,595.9976806640625,661.1083984375,681.6806030273438,2,False
8,player,1,901.8328857421875,638.6258544921875,955.286865234375,726.960205078125,1,False
8,player,12,230.15940856933594,517.0106201171875,260.4465026855469,595.2515869140625,2,False
8,player,3,339.0724792480469,494.3870544433594,377.1405944824219,572.4873046875,1,False
8,player,11,356.6419372558594,733.770263671875,396.4671936035156,839.7800903320312,2,False
8,player,14,540.5775146484375,690.5111083984375,577.66552734375,785.9639892578125,1,False
8,player,13,1599.9149169921875,625.4351806640625,1637.079833984375,718.6093139648438,1,False
8,player,7,1008.5476684570312,461.3746032714844,1034.8822021484375,529.1887817382812,1,False
8,player,16,372.8791198730469,308.0912780761719,398.34423828125,367.1597900390625,2,False
8,player,26,1098.0880126953125,306.80804443359375,1123.337158203125,360.4245300292969,1,False
8,player,18,1166.590576171875,709.4761962890625,1219.5001220703125,803.0861206054688,2,False
8,player,20,1905.9918212890625,374.92327880859375,1920.0,443.9856262207031,1,False
8,player,15,779.0211791992188,421.7135925292969,804.5885620117188,492.5787048339844,2,False
8,player,22,1171.591552734375,709.4990844726562,1232.641845703125,810.3753662109375,2,False
8,referee,2,1852.7611083984375,808.8355102539062,1892.6370849609375,917.2203979492188,N/A,False
8,referee,17,772.8689575195312,369.2745666503906,800.7192993164062,432.3033142089844,N/A,False
8,referee,21,312.7075500488281,224.60157775878906,336.519775390625,271.9668884277344,N/A,False
8,referee,24,492.515625,216.28797912597656,510.30908203125,251.2559051513672,N/A,False
8,ball,1,1223.7630615234375,881.3675537109375,1241.0035400390625,897.9605712890625,N/A,False
9,player,1,905.15869140625,639.6422119140625,972.759765625,731.928466796875,1,False
9,player,4,1337.35693359375,445.3298034667969,1377.9466552734375,518.0929565429688,1,False
9,player,9,1247.359619140625,432.3116760253906,1280.322509765625,504.040771484375,2,False
9,player,8,894.0697631835938,363.52239990234375,922.2489624023438,425.3295593261719,1,False
9,player,3,338.51318359375,494.2159729003906,379.8784484863281,572.363525390625,1,False
9,player,12,231.12168884277344,516.9902954101562,261.236572265625,595.6507568359375,2,False
9,player,14,541.2357788085938,690.7051391601562,578.0073852539062,785.899658203125,1,False
9,player,11,355.5064392089844,734.86962890625,396.3589172363281,840.699462890625,2,False
9,player,10,1286.697509765625,395.92144775390625,1323.024169921875,466.59906005859375,1,False
9,player,13,1603.56884765625,629.3248291015625,1642.376953125,718.8961791992188,1,False
9,player,6,1316.359130859375,828.8256225585938,1391.5751953125,923.1868286132812,2,False
9,player,7,1009.6133422851562,460.693115234375,1036.741455078125,529.0597534179688,1,False
9,player,16,372.9652404785156,308.11224365234375,398.8603820800781,367.4586181640625,2,False
9,player,5,629.9044799804688,597.9000244140625,663.776611328125,680.9412841796875,2,False
9,player,19,1185.068115234375,356.7257995605469,1212.2706298828125,413.5176086425781,2,False
9,player,26,1098.0863037109375,308.703857421875,1123.7210693359375,360.3443298339844,1,False
9,player,18,1167.9462890625,710.8544311523438,1226.295166015625,807.1439208984375,2,False
9,player,28,953.839599609375,227.03343200683594,973.152099609375,276.7943420410156,2,False
9,player,15,779.5698852539062,422.6184997558594,806.1611938476562,490.8045959472656,2,False
9,player,20,1906.464111328125,374.13043212890625,1920.0,445.2733154296875,1,False
9,referee,2,1852.260498046875,808.8350830078125,1893.64306640625,917.1990966796875,N/A,False
9,referee,17,772.8936767578125,369.1738586425781,800.8267822265625,432.74908447265625,N/A,False
9,referee,21,313.0104064941406,225.3426971435547,336.9581298828125,271.9457702636719,N/A,False
9,referee,24,492.69012451171875,216.1358184814453,510.0340576171875,251.1009979248047,N/A,False
9,ball,1,1228.882080078125,885.7688598632812,1244.865234375,902.4444580078125,N/A,False
10,player,9,1248.344970703125,432.6171569824219,1281.775390625,503.7968444824219,2,False
10,player,8,894.9218139648438,364.6758728027344,925.2515869140625,426.0541076660156,1,False
10,player,4,1339.9564208984375,444.9717712402344,1381.341552734375,518.9263305664062,1,False
10,player,6,1318.414794921875,831.0723266601562,1377.851806640625,925.9008178710938,2,False
10,player,14,541.3250732421875,692.0667724609375,579.0799560546875,788.2216796875,1,False
10,player,11,354.0140380859375,735.885498046875,396.8564758300781,841.3538818359375,2,False
10,player,3,339.6945495605469,495.3833312988281,382.31280517578125,572.49560546875,1,False
10,player,12,231.9850311279297,517.3276977539062,262.1434631347656,595.4611206054688,2,False
10,player,13,1606.6590576171875,631.2164306640625,1646.41015625,719.8068237304688,1,False
10,player,7,1011.1807250976562,461.12969970703125,1038.7838134765625,529.0471801757812,1,False
10,player,19,1189.36083984375,358.48626708984375,1214.497314453125,413.0372314453125,2,False
10,player,10,1288.4918212890625,396.4508972167969,1323.9425048828125,467.9528503417969,1,False
10,player,5,637.3802490234375,600.0510864257812,667.8966064453125,680.8180541992188,2,False
10,player,16,373.21160888671875,308.7060546875,399.457763671875,367.5608215332031,2,False
10,player,1,916.5236206054688,643.5488891601562,981.09521484375,732.4392700195312,1,False
10,player,26,1099.2982177734375,307.8025817871094,1125.841552734375,360.4795837402344,1,False
10,player,28,955.3994750976562,227.12091064453125,973.8912963867188,276.8147277832031,2,False
10,player,18,1171.08837890625,710.0916137695312,1232.0028076171875,813.0283813476562,2,False
10,player,15,779.6013793945312,423.03167724609375,805.8345336914062,491.33349609375,2,False
10,player,20,1906.7625732421875,375.369140625,1920.0,446.2103576660156,1,False
10,referee,2,1852.028076171875,809.0057983398438,1894.5462646484375,917.0468139648438,N/A,False
10,referee,17,773.96923828125,369.2372131347656,800.9608154296875,433.68603515625,N/A,False
10,referee,21,313.84991455078125,224.56842041015625,337.5035705566406,271.9909973144531,N/A,False
10,referee,24,492.6536865234375,216.24610900878906,510.08221435546875,251.26480102539062,N/A,False
10,ball,1,1232.1117431640625,889.4141357421875,1248.196142578125,906.336669921875,N/A,False
11,player,9,1248.63720703125,432.45611572265625,1284.7591552734375,503.823486328125,2,False
11,player,8,895.190185546875,365.3103332519531,928.0338134765625,427.0414123535156,1,False
11,player,14,541.3720703125,693.00244140625,580.1734008789062,789.3941040039062,1,False
11,player,12,232.07167053222656,517.5692138671875,262.7794494628906,595.8001098632812,2,False
11,player,11,352.2407531738281,737.419921875,396.3049011230469,841.4285888671875,2,False
11,player,7,1012.1032104492188,460.9754333496094,1041.0477294921875,529.8889770507812,1,False
11,player,3,340.2239074707031,496.01605224609375,384.2763366699219,571.023193359375,1,False
11,player,13,1610.5657958984375,633.197509765625,1649.188232421875,719.1743774414062,1,False
11,player,10,1291.1378173828125,397.4732666015625,1326.163330078125,468.4503479003906,1,False
11,player,16,373.2745056152344,309.0103454589844,399.69232177734375,369.17706298828125,2,False
11,player,4,1341.21142578125,445.7015380859375,1384.2564697265625,519.1087646484375,1,False
11,player,6,1312.7178955078125,832.717529296875,1358.0379638671875,926.1080932617188,2,False
11,player,1,937.74853515625,645.0184936523438,990.8421630859375,735.2459106445312,1,False
11,player,5,644.0477905273438,600.483642578125,671.7022705078125,681.3697509765625,2,False
11,player,26,1100.5960693359375,309.9435729980469,1126.371826171875,360.8793029785156,1,False
11,player,19,1196.026611328125,358.2206115722656,1216.6124267578125,414.16546630859375,2,False
11,player,28,956.3309326171875,227.7487335205078,974.5892944335938,276.71990966796875,2,False
11,player,15,779.9148559570312,423.3267517089844,806.4730224609375,491.5267639160156,2,False
11,player,18,1199.8323974609375,715.7662353515625,1242.0426025390625,813.7809448242188,2,False
11,player,22,1183.471923828125,712.5537719726562,1243.486083984375,809.205322265625,2,False
11,player,20,1906.91748046875,374.87255859375,1920.0,446.271240234375,1,False
11,referee,2,1851.7430419921875,808.788818359375,1895.5228271484375,916.8939208984375,N/A,False
11,referee,17,774.5183715820312,369.8917236328125,801.0569458007812,434.031005859375,N/A,False
11,referee,21,314.68475341796875,224.05760192871094,338.07183837890625,272.1218566894531,N/A,False
11,referee,24,492.5286560058594,216.2877960205078,509.9642333984375,251.0906524658203,N/A,False
11,ball,1,1235.34140625,893.0594116210938,1251.52705078125,910.2288818359375,N/A,False
12,player,9,1249.0623779296875,433.6409912109375,1286.773681640625,504.2518615722656,2,False
12,player,1,947.6951293945312,649.5652465820312,995.7031860351562,736.5183715820312,1,False
12,player,6,1287.7979736328125,834.7743530273438,1357.31689453125,926.7661743164062,2,False
12,player,14,541.9439697265625,695.962646484375,581.3217163085938,792.211669921875,1,False
12,player,8,896.2291870117188,366.47296142578125,928.0921020507812,427.10888671875,1,False
12,player,12,232.7287139892578,517.6294555664062,264.0733337402344,596.5036010742188,2,False
12,player,7,1012.0968017578125,460.7431640625,1045.51025390625,530.4208984375,1,False
12,player,11,350.76287841796875,738.4683837890625,394.38189697265625,841.6116943359375,2,False
12,player,3,340.7192687988281,496.2930908203125,386.4169921875,573.6150512695312,1,False
12,player,10,1294.01513671875,397.6368713378906,1327.0137939453125,468.2893981933594,1,False
12,player,16,373.273193359375,309.1000671386719,399.6852722167969,369.37591552734375,2,False
12,player,13,1612.2220458984375,633.4567260742188,1650.9920654296875,722.8649291992188,1,False
12,player,5,648.4412231445312,599.9469604492188,678.39306640625,680.85888671875,2,False
12,player,4,1346.4716796875,448.0432434082031,1386.683837890625,519.6716918945312,1,False
12,player,26,1103.1973876953125,309.9519958496094,1129.0452880859375,361.5946044921875,1,False
12,player,19,1199.58349609375,358.0399475097656,1219.5633544921875,414.54766845703125,2,False
12,player,28,956.78759765625,228.34671020507812,974.9234619140625,276.70440673828125,2,False
12,player,15,779.9861450195312,423.4044189453125,807.1688842773438,491.4419250488281,2,False
12,player,22,1195.1192626953125,716.5994873046875,1250.700927734375,794.7123413085938,2,False
12,player,18,1189.8834228515625,730.5853271484375,1248.2783203125,814.3062744140625,2,False
12,referee,2,1851.6434326171875,808.6453857421875,1896.5460205078125,916.5151977539062,N/A,False
12,referee,17,774.9442749023438,370.5,801.2448120117188,434.51055908203125,N/A,False
12,referee,21,315.0091552734375,223.28379821777344,338.5434265136719,272.7254638671875,N/A,False
12,referee,24,492.595947265625,216.44142150878906,509.9399719238281,251.21131896972656,N/A,False
12,ball,1,1238.5710693359374,896.7046875,1254.857958984375,914.12109375,N/A,False
13,player,6,1276.1004638671875,831.9776611328125,1356.1981201171875,927.19873046875,2,False
13,player,14,541.6890258789062,697.771728515625,582.2296752929688,795.4887084960938,1,False
13,player,9,1250.8125,434.2314147949219,1288.900634765625,505.2979431152344,2,False
13,player,5,651.3291015625,600.2074584960938,684.775146484375,685.4544067382812,2,False
13,player,12,233.84884643554688,517.9047241210938,266.73046875,596.5172119140625,2,False
13,player,8,900.2644653320312,366.2666015625,929.6593017578125,427.1899108886719,1,False
13,player,7,1013.8292236328125,461.85443115234375,1047.145751953125,531.5418090820312,1,False
13,player,11,348.2392272949219,738.6724243164062,393.5576477050781,841.6582641601562,2,False
